CountryName,CountryCode,IndicatorName,IndicatorCode,Year,Value
United States,USA,Population in urban agglomerations of more than 1 million (% of total population),EN.URB.MCTY.TL.ZS,1990,42.1499621429115
United States,USA,Population living in areas where elevation is below 5 meters (% of total population),EN.POP.EL5M.ZS,1990,4.169981
United States,USA,"Population, ages 0-14 (% of total)",SP.POP.0014.TO.ZS,1990,21.599222472996697
United States,USA,"Population, ages 15-64 (% of total)",SP.POP.1564.TO.ZS,1990,65.8784499656137
United States,USA,"Population, female (% of total)",SP.POP.TOTL.FE.ZS,1990,50.9667534790988
United States,USA,"Population, total",SP.POP.TOTL,1990,249623000.0
United States,USA,"Portfolio equity, net inflows (BoP, current US$)",BX.PEF.TOTL.CD.WD,1990,-15960000000.0
United States,USA,"PPP conversion factor, GDP (LCU per international $)",PA.NUS.PPP,1990,1.0
United States,USA,"PPP conversion factor, private consumption (LCU per international $)",PA.NUS.PRVT.PP,1990,1.0
United States,USA,Prevalence of anemia among children (% of children under 5),SH.ANM.CHLD.ZS,1990,16.3
United States,USA,Prevalence of anemia among non-pregnant women (% of women ages 15-49),SH.ANM.NPRG.ZS,1990,12.7
United States,USA,Prevalence of anemia among pregnant women (%),SH.PRG.ANEM,1990,19.1
United States,USA,Price level ratio of PPP conversion factor (GDP) to market exchange rate,PA.NUS.PPPC.RF,1990,1.0
United States,USA,Proportion of seats held by women in national parliaments (%),SG.GEN.PARL.ZS,1990,6.6
United States,USA,Rail lines (total route-km),IS.RRS.TOTL.KM,1990,193158.06451612897
United States,USA,"Railways, goods transported (million ton-km)",IS.RRS.GOOD.MT.K6,1990,1530742.83121597
United States,USA,Ratio of female to male labor force participation rate (%) (modeled ILO estimate),SL.TLF.CACT.FM.ZS,1990,74.8010615179115
United States,USA,Ratio of female to male labor force participation rate (%) (national estimate),SL.TLF.CACT.FM.NE.ZS,1990,75.261778601566
United States,USA,Real effective exchange rate index (2010 = 100),PX.REX.REER,1990,104.49
United States,USA,Real interest rate (%),FR.INR.RINR,1990,6.0849192643493195
United States,USA,Refugee population by country or territory of asylum,SM.POP.REFG,1990,464887.0
United States,USA,Refugee population by country or territory of origin,SM.POP.REFG.OR,1990,1.0
United States,USA,Renewable electricity output (% of total electricity output),EG.ELC.RNEW.ZS,1990,11.528646848879399
United States,USA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1990,4.17546272246741
United States,USA,"Risk premium on lending (lending rate minus treasury bill rate, %)",FR.INR.RISK,1990,2.4991666666667003
United States,USA,Rural population,SP.RUR.TOTL,1990,61656881.0
United States,USA,Rural population (% of total population),SP.RUR.TOTL.ZS,1990,24.7
United States,USA,Rural population growth (annual %),SP.RUR.TOTL.ZG,1990,0.279027731366681
United States,USA,S&P Global Equity Indices (annual % change),CM.MKT.INDX.ZG,1990,-6.55913978494622
United States,USA,Scientific and technical journal articles,IP.JRN.ARTC.SC,1990,191559.0
United States,USA,"Self-employed, female (% of females employed)",SL.EMP.SELF.FE.ZS,1990,6.699999809265139
United States,USA,"Self-employed, male (% of males employed)",SL.EMP.SELF.MA.ZS,1990,10.5
United States,USA,"Self-employed, total (% of total employed)",SL.EMP.SELF.ZS,1990,8.80000019073486
United States,USA,SF6 gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.SF6G.KT.CE,1990,42182.5
United States,USA,"Share of tariff lines with international peaks, all products (%)",TM.TAX.MRCH.IP.ZS,1990,10.22689
United States,USA,"Share of tariff lines with international peaks, manufactured products (%)",TM.TAX.MANF.IP.ZS,1990,10.91302
United States,USA,"Share of tariff lines with international peaks, primary products (%)",TM.TAX.TCOM.IP.ZS,1990,7.411159
United States,USA,"Share of tariff lines with specific rates, all products (%)",TM.TAX.MRCH.SR.ZS,1990,9.804443
United States,USA,"Share of tariff lines with specific rates, manufactured products (%)",TM.TAX.MANF.SR.ZS,1990,6.929379
United States,USA,"Share of tariff lines with specific rates, primary products (%)",TM.TAX.TCOM.SR.ZS,1990,22.95694
United States,USA,Share of women in wage employment in the nonagricultural sector (% of total nonagricultural employment),SL.EMP.INSV.FE.ZS,1990,46.6
United States,USA,"Stocks traded, total value (% of GDP)",CM.MKT.TRAD.GD.ZS,1990,0.6307289681615239
United States,USA,"Stocks traded, total value (current US$)",CM.MKT.TRAD.CD,1990,37715000000.0
United States,USA,"Stocks traded, turnover ratio of domestic shares (%)",CM.MKT.TRNR,1990,1.30268281680195
United States,USA,Surface area (sq. km),AG.SRF.TOTL.K2,1990,9629090.0
United States,USA,"Survival to age 65, female (% of cohort)",SP.DYN.TO65.FE.ZS,1990,85.06473
United States,USA,"Survival to age 65, male (% of cohort)",SP.DYN.TO65.MA.ZS,1990,74.03681
United States,USA,"Tariff rate, applied, simple mean, all products (%)",TM.TAX.MRCH.SM.AR.ZS,1990,5.2
United States,USA,"Tariff rate, applied, simple mean, manufactured products (%)",TM.TAX.MANF.SM.AR.ZS,1990,5.68
United States,USA,"Tariff rate, applied, simple mean, primary products (%)",TM.TAX.TCOM.SM.AR.ZS,1990,2.8
United States,USA,"Tariff rate, applied, weighted mean, all products (%)",TM.TAX.MRCH.WM.AR.ZS,1990,3.97
United States,USA,"Tariff rate, applied, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.AR.ZS,1990,4.27
United States,USA,"Tariff rate, applied, weighted mean, primary products (%)",TM.TAX.TCOM.WM.AR.ZS,1990,2.5
United States,USA,"Tariff rate, most favored nation, simple mean, all products (%)",TM.TAX.MRCH.SM.FN.ZS,1990,5.73
United States,USA,"Tariff rate, most favored nation, simple mean, manufactured products (%)",TM.TAX.MANF.SM.FN.ZS,1990,6.39
United States,USA,"Tariff rate, most favored nation, simple mean, primary products (%)",TM.TAX.TCOM.SM.FN.ZS,1990,3.54
United States,USA,"Tariff rate, most favored nation, weighted mean, all products (%)",TM.TAX.MRCH.WM.FN.ZS,1990,4.67
United States,USA,"Tariff rate, most favored nation, weighted mean, manufactured products (%)",TM.TAX.MANF.WM.FN.ZS,1990,4.87
United States,USA,"Tariff rate, most favored nation, weighted mean, primary products (%)",TM.TAX.TCOM.WM.FN.ZS,1990,3.66
United States,USA,Terms of trade adjustment (constant LCU),NY.TTF.GNFS.KN,1990,-3472079396.81287
United States,USA,Terrestrial and marine protected areas (% of total territorial area),ER.PTD.TOTL.ZS,1990,14.381924193869601
United States,USA,Terrestrial protected areas (% of total land area),ER.LND.PTLD.ZS,1990,13.6801066925792
United States,USA,Textiles and clothing (% of value added in manufacturing),NV.MNF.TXTL.ZS.UN,1990,4.91411455930293
United States,USA,Theoretical duration of primary education (years),SE.PRM.DURS,1990,6.0
United States,USA,Theoretical duration of secondary education (years),SE.SEC.DURS,1990,6.0
United States,USA,Total natural resources rents (% of GDP),NY.GDP.TOTL.RT.ZS,1990,1.36203735035778
United States,USA,"Total reserves (includes gold, current US$)",FI.RES.TOTL.CD,1990,173093603546.4
United States,USA,Total reserves minus gold (current US$),FI.RES.XGLD.CD,1990,72258253546.4
United States,USA,Trade (% of GDP),NE.TRD.GNFS.ZS,1990,19.760605620219
United States,USA,"Trademark applications, direct nonresident",IP.TMK.NRES,1990,20653.0
United States,USA,"Trademark applications, direct resident",IP.TMK.RESD,1990,106693.0
United States,USA,"Trademark applications, total",IP.TMK.TOTL,1990,127346.0
United States,USA,"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,1990,82.0
United States,USA,"Unemployment, female (% of female labor force) (national estimate)",SL.UEM.TOTL.FE.NE.ZS,1990,5.5
United States,USA,"Unemployment, male (% of male labor force) (national estimate)",SL.UEM.TOTL.MA.NE.ZS,1990,5.699999809265139
United States,USA,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,1990,5.599999904632571
United States,USA,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",SL.UEM.1524.FE.NE.ZS,1990,10.6999998092651
United States,USA,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",SL.UEM.1524.MA.NE.ZS,1990,11.6000003814697
United States,USA,"Unemployment, youth total (% of total labor force ages 15-24) (national estimate)",SL.UEM.1524.NE.ZS,1990,11.1999998092651
United States,USA,Unmet need for contraception (% of married women ages 15-49),SP.UWT.TFRT,1990,6.0
United States,USA,Urban population,SP.URB.TOTL,1990,187966119.0
United States,USA,Urban population (% of total),SP.URB.TOTL.IN.ZS,1990,75.3
United States,USA,Urban population growth (annual %),SP.URB.GROW,1990,1.41025628541903
United States,USA,"Wage and salaried workers, female (% of females employed)",SL.EMP.WORK.FE.ZS,1990,93.3000030517578
United States,USA,"Wage and salaried workers, total (% of total employed)",SL.EMP.WORK.ZS,1990,91.1999969482422
United States,USA,"Wage and salary workers, male (% of males employed)",SL.EMP.WORK.MA.ZS,1990,89.5
United States,USA,Wholesale price index (2010 = 100),FP.WPI.TOTL,1990,62.924034644533
CountryName,CountryCode,IndicatorName,IndicatorCode,Year,Value
United States,USA,"Adjusted net enrolment rate, primary, both sexes (%)",SE.PRM.TENR,1991,96.93837
United States,USA,"Adjusted net enrolment rate, primary, female (%)",SE.PRM.TENR.FE,1991,97.06476
United States,USA,"Adjusted net enrolment rate, primary, male (%)",SE.PRM.TENR.MA,1991,96.81791
United States,USA,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,1991,0.189637070784698
United States,USA,Adjusted net national income (constant 2005 US$),NY.ADJ.NNTY.KD,1991,6847750281638.03
United States,USA,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,1991,5144707371854.6
United States,USA,Adjusted net national income per capita (annual % growth),NY.ADJ.NNTY.PC.KD.ZG,1991,-1.14025253074148
United States,USA,Adjusted net national income per capita (constant 2005 US$),NY.ADJ.NNTY.PC.KD,1991,27068.2394394758
United States,USA,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1991,20336.3389814041
United States,USA,"Adjusted net savings, excluding particulate emission damage (% of GNI)",NY.ADJ.SVNX.GN.ZS,1991,7.20504332943288
United States,USA,"Adjusted net savings, excluding particulate emission damage (current US$)",NY.ADJ.SVNX.CD,1991,440754115591.39795
United States,USA,Adjusted savings: carbon dioxide damage (% of GNI),NY.ADJ.DCO2.GN.ZS,1991,0.40723450318286003
United States,USA,Adjusted savings: carbon dioxide damage (current US$),NY.ADJ.DCO2.CD,1991,24911756263.2051
United States,USA,Adjusted savings: consumption of fixed capital (% of GNI),NY.ADJ.DKAP.GN.ZS,1991,15.2207673291308
United States,USA,Adjusted savings: consumption of fixed capital (current US$),NY.ADJ.DKAP.CD,1991,931099999824.92
United States,USA,Adjusted savings: education expenditure (% of GNI),NY.ADJ.AEDU.GN.ZS,1991,4.5
United States,USA,Adjusted savings: education expenditure (current US$),NY.ADJ.AEDU.CD,1991,275278500000.0
United States,USA,Adjusted savings: energy depletion (% of GNI),NY.ADJ.DNGY.GN.ZS,1991,0.654726213358579
United States,USA,Adjusted savings: energy depletion (current US$),NY.ADJ.DNGY.CD,1991,40051566649.7844
United States,USA,Adjusted savings: gross savings (% of GNI),NY.ADJ.ICTR.GN.ZS,1991,19.01134487
United States,USA,Adjusted savings: mineral depletion (% of GNI),NY.ADJ.DMIN.GN.ZS,1991,0.0235571521863068
United States,USA,Adjusted savings: mineral depletion (current US$),NY.ADJ.DMIN.CD,1991,1441061670.69294
United States,USA,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,1991,0.678283365544886
United States,USA,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,1991,0.0
United States,USA,Adjusted savings: net forest depletion (current US$),NY.ADJ.DFOR.CD,1991,0.0
United States,USA,Adjusted savings: net national savings (% of GNI),NY.ADJ.NNAT.GN.ZS,1991,3.79056119816063
United States,USA,Adjusted savings: net national savings (current US$),NY.ADJ.NNAT.CD,1991,231880000175.08
United States,USA,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,1991,58.3454
United States,USA,Age dependency ratio (% of working-age population),SP.POP.DPND,1991,52.1156562667563
United States,USA,"Age dependency ratio, old (% of working-age population)",SP.POP.DPND.OL,1991,19.1261658128058
United States,USA,"Age dependency ratio, young (% of working-age population)",SP.POP.DPND.YG,1991,32.9894904539505
United States,USA,Agricultural land (% of land area),AG.LND.AGRI.ZS,1991,46.61533623904899
United States,USA,Agricultural land (sq. km),AG.LND.AGRI.K2,1991,4269480.0
United States,USA,"Agricultural machinery, tractors",AG.AGR.TRAC.NO,1991,4365802.0
United States,USA,"Agricultural machinery, tractors per 100 sq. km of arable land",AG.LND.TRAC.ZS,1991,235.13011913225202
United States,USA,Agricultural raw materials exports (% of merchandise exports),TX.VAL.AGRI.ZS.UN,1991,3.8528227002920894
United States,USA,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,1991,1.78096453316129
United States,USA,"Air transport, freight (million ton-km)",IS.AIR.GOOD.MT.K1,1991,14486.2001953125
United States,USA,"Air transport, passengers carried",IS.AIR.PSGR,1991,452015904.0
United States,USA,"Air transport, registered carrier departures worldwide",IS.AIR.DPRT,1991,6623900.0
United States,USA,Alternative and nuclear energy (% of total energy use),EG.USE.COMM.CL.ZS,1991,10.8093432050001
United States,USA,Arable land (% of land area),AG.LND.ARBL.ZS,1991,20.2726073702691
United States,USA,Arable land (hectares per person),AG.LND.ARBL.HA.PC,1991,0.733952352152929
United States,USA,Arable land (hectares),AG.LND.ARBL.HA,1991,185676000.0
United States,USA,Armed forces personnel (% of total labor force),MS.MIL.TOTL.TF.ZS,1991,1.64627108920829
United States,USA,"Armed forces personnel, total",MS.MIL.TOTL.P1,1991,2120000.0
United States,USA,Arms exports (SIPRI trend indicator values),MS.MIL.XPRT.KD,1991,12540000000.0
United States,USA,Arms imports (SIPRI trend indicator values),MS.MIL.MPRT.KD,1991,522000000.0
United States,USA,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,1991,16.2
United States,USA,Cereal production (metric tons),AG.PRD.CREL.MT,1991,279994078.0
United States,USA,Cereal yield (kg per hectare),AG.YLD.CREL.KG,1991,4510.257
United States,USA,Changes in inventories (constant LCU),NE.GDI.STKB.KN,1991,-2074595200.0
United States,USA,Changes in inventories (current LCU),NE.GDI.STKB.CN,1991,-394000000.0
United States,USA,Changes in inventories (current US$),NE.GDI.STKB.CD,1991,-394000000.0
United States,USA,Chemicals (% of value added in manufacturing),NV.MNF.CHEM.ZS.UN,1991,12.0082151828184
United States,USA,CO2 emissions (kg per 2005 US$ of GDP),EN.ATM.CO2E.KD.GD,1991,0.5858510118779461
United States,USA,CO2 emissions (kg per 2011 PPP $ of GDP),EN.ATM.CO2E.PP.GD.KD,1991,0.521637313826227
United States,USA,CO2 emissions (kg per PPP $ of GDP),EN.ATM.CO2E.PP.GD,1991,0.781073875254837
United States,USA,CO2 emissions (kt),EN.ATM.CO2E.KT,1991,4822383.692
United States,USA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,1991,19.0622366580889
United States,USA,"CO2 emissions from electricity and heat production, total (% of total fuel combustion)",EN.CO2.ETOT.ZS,1991,44.6055619671643
United States,USA,CO2 emissions from gaseous fuel consumption (% of total),EN.ATM.CO2E.GF.ZS,1991,21.812579653191104
United States,USA,CO2 emissions from gaseous fuel consumption (kt),EN.ATM.CO2E.GF.KT,1991,1051886.284
United States,USA,CO2 emissions from liquid fuel consumption (% of total),EN.ATM.CO2E.LF.ZS,1991,40.670653255021
United States,USA,CO2 emissions from liquid fuel consumption (kt),EN.ATM.CO2E.LF.KT,1991,1961294.95
United States,USA,CO2 emissions from manufacturing industries and construction (% of total fuel combustion),EN.CO2.MANF.ZS,1991,13.884235301903999
United States,USA,"CO2 emissions from other sectors, excluding residential buildings and commercial and public services (% of total fuel combustion)",EN.CO2.OTHX.ZS,1991,1.30693405143351
